time bp_transducer_voltage trigger
2015-04-14-13-48-218000: 1.82108867516 -1.0
2015-04-14-13-48-234000: 1.76882018229 -1.0
2015-04-14-13-48-250000: 1.72108363966 -1.0
2015-04-14-13-48-265000: 1.71010624906 -1.0
2015-04-14-13-48-281000: 1.68759756282 -1.0
2015-04-14-13-48-296000: 1.6782315323 -1.0
2015-04-14-13-48-312000: 1.66398106652 -1.0
2015-04-14-13-48-328000: 1.64585326552 -1.0
2015-04-14-13-48-359000: 1.63205599476 -1.0
2015-04-14-13-48-359000: 1.62208570421 -1.0
2015-04-14-13-48-375000: 1.61473387381 -1.0
2015-04-14-13-48-406000: 1.60073518304 -1.0
2015-04-14-13-48-421000: 1.58955637243 -1.0
2015-04-14-13-48-437000: 1.58492371217 -1.0
2015-04-14-13-48-453000: 1.57470164661 -1.0
2015-04-14-13-48-468000: 1.56674555617 -1.0
2015-04-14-13-48-484000: 1.56593987613 -1.0
2015-04-14-13-48-500000: 1.5618107659 -1.0
2015-04-14-13-48-515000: 1.55048089028 -1.0
2015-04-14-13-48-531000: 1.66715343169 -1.0
2015-04-14-13-48-546000: 1.84047535123 -1.0
2015-04-14-13-48-562000: 1.85140238683 -1.0
2015-04-14-13-48-578000: 1.89903821945 -1.0
2015-04-14-13-48-593000: 1.90231129463 1.90531129463
2015-04-14-13-48-625000: 1.89203887406 -1.0
2015-04-14-13-48-640000: 1.87577420817 -1.0
2015-04-14-13-48-656000: 1.86439397754 -1.0
2015-04-14-13-48-671000: 1.83664837102 -1.0
2015-04-14-13-48-687000: 1.79923460396 -1.0
2015-04-14-13-48-703000: 1.71760914447 -1.0
2015-04-14-13-48-718000: 1.71594742938 -1.0
2015-04-14-13-48-734000: 1.69867566343 -1.0
2015-04-14-13-48-750000: 1.68427413264 -1.0
2015-04-14-13-48-765000: 1.67505916713 -1.0
2015-04-14-13-48-781000: 1.65884485624 -1.0
2015-04-14-13-48-796000: 1.64217735032 -1.0
2015-04-14-13-48-812000: 1.62520771439 -1.0
2015-04-14-13-48-828000: 1.61971901908 -1.0
2015-04-14-13-48-843000: 1.60848985347 -1.0
2015-04-14-13-48-859000: 1.59474293771 -1.0
2015-04-14-13-48-875000: 1.58875069238 -1.0
2015-04-14-13-48-890000: 1.5836144821 -1.0
2015-04-14-13-48-906000: 1.57525555164 -1.0
2015-04-14-13-48-921000: 1.56971650133 -1.0
2015-04-14-13-48-937000: 1.56488242107 -1.0
2015-04-14-13-48-953000: 1.55914195075 -1.0
2015-04-14-13-48-968000: 1.58497406717 -1.0
2015-04-14-13-48-984000: 1.82738305051 -1.0
2015-04-14-13-48-000000: 1.86791882774 -1.0
2015-04-14-13-48-015000: 1.91379223526 -1.0
2015-04-14-13-48-046000: 1.91847525052 -1.0
2015-04-14-13-48-046000: 1.91318797523 1.91618797523
2015-04-14-13-48-062000: 1.89571478926 -1.0
2015-04-14-13-48-093000: 1.87934941336 -1.0
2015-04-14-13-48-109000: 1.86489752757 -1.0
2015-04-14-13-48-125000: 1.82758447052 -1.0
2015-04-14-13-48-140000: 1.75527468654 -1.0
2015-04-14-13-48-156000: 1.7362908505 -1.0
2015-04-14-13-48-171000: 1.72063044463 -1.0
2015-04-14-13-48-187000: 1.69671181832 -1.0
2015-04-14-13-48-203000: 1.68528123269 -1.0
2015-04-14-13-48-218000: 1.66795911174 -1.0
2015-04-14-13-48-234000: 1.654615036 -1.0
2015-04-14-13-48-250000: 1.63346593484 -1.0
2015-04-14-13-48-265000: 1.62873256458 -1.0
2015-04-14-13-48-281000: 1.61473387381 -1.0
2015-04-14-13-48-296000: 1.60239689813 -1.0
2015-04-14-13-48-312000: 1.58895211239 -1.0
2015-04-14-13-48-328000: 1.58431945214 -1.0
2015-04-14-13-48-343000: 1.57923359686 -1.0
2015-04-14-13-48-359000: 1.57243567148 -1.0
2015-04-14-13-48-375000: 1.56805478624 -1.0
2015-04-14-13-48-390000: 1.56145828088 -1.0
2015-04-14-13-48-406000: 1.56191147591 -1.0
2015-04-14-13-48-421000: 1.800040284 -1.0
2015-04-14-13-48-437000: 1.87607633818 -1.0
2015-04-14-13-48-453000: 1.88846366887 -1.0
2015-04-14-13-48-468000: 1.9181731205 -1.0
2015-04-14-13-48-484000: 1.90885744499 1.91185744499
2015-04-14-13-48-500000: 1.89385165416 -1.0
2015-04-14-13-48-515000: 1.87980260839 -1.0
2015-04-14-13-48-531000: 1.86499823757 -1.0
2015-04-14-13-48-546000: 1.83256961579 -1.0
2015-04-14-13-48-562000: 1.77551739765 -1.0
2015-04-14-13-48-578000: 1.72702552999 -1.0
2015-04-14-13-48-593000: 1.71846517952 -1.0
2015-04-14-13-48-609000: 1.6963593333 -1.0
2015-04-14-13-48-625000: 1.68044715242 -1.0
2015-04-14-13-48-640000: 1.66634775165 -1.0
2015-04-14-13-48-656000: 1.6526511909 -1.0
2015-04-14-13-48-671000: 1.63830001511 -1.0
2015-04-14-13-48-687000: 1.62495593937 -1.0
2015-04-14-13-48-718000: 1.61428067879 -1.0
2015-04-14-13-48-718000: 1.60405861322 -1.0
2015-04-14-13-48-734000: 1.59152021753 -1.0
2015-04-14-13-48-765000: 1.58447051715 -1.0
2015-04-14-13-48-781000: 1.57862933682 -1.0
2015-04-14-13-48-796000: 1.57127750642 -1.0
2015-04-14-13-48-812000: 1.56956543633 -1.0
2015-04-14-13-48-828000: 1.55904124075 -1.0
2015-04-14-13-48-843000: 1.55662420061 -1.0
2015-04-14-13-48-859000: 1.74807392114 -1.0
2015-04-14-13-48-875000: 1.86434362254 -1.0
2015-04-14-13-48-890000: 1.85910670225 -1.0
2015-04-14-13-48-906000: 1.8963694043 -1.0
2015-04-14-13-48-921000: 1.89324739413 1.89624739413
2015-04-14-13-48-937000: 1.87527065814 -1.0
2015-04-14-13-48-953000: 1.85699179213 -1.0
2015-04-14-13-48-968000: 1.8344831059 -1.0
2015-04-14-13-48-984000: 1.81227654968 -1.0
2015-04-14-13-48-000000: 1.74681504607 -1.0
2015-04-14-13-48-015000: 1.71786091948 -1.0
2015-04-14-13-48-031000: 1.70572536381 -1.0
2015-04-14-13-48-046000: 1.68256206254 -1.0
2015-04-14-13-48-062000: 1.67148396193 -1.0
2015-04-14-13-48-078000: 1.65537036105 -1.0
2015-04-14-13-48-093000: 1.64293267536 -1.0
2015-04-14-13-48-109000: 1.63160279974 -1.0
2015-04-14-13-48-125000: 1.61871191903 -1.0
2015-04-14-13-48-140000: 1.60713026839 -1.0
2015-04-14-13-48-156000: 1.59605216778 -1.0
2015-04-14-13-48-171000: 1.58663578226 -1.0
2015-04-14-13-48-187000: 1.58200312201 -1.0
2015-04-14-13-48-203000: 1.57580945667 -1.0
2015-04-14-13-48-218000: 1.56684626618 -1.0
2015-04-14-13-48-234000: 1.56291857596 -1.0
2015-04-14-13-48-250000: 1.56130721587 -1.0
2015-04-14-13-48-265000: 1.55380432046 -1.0
2015-04-14-13-48-281000: 1.66604562163 -1.0
2015-04-14-13-48-296000: 1.83866257113 -1.0
2015-04-14-13-48-312000: 1.8527619719 -1.0
2015-04-14-13-48-343000: 1.89788005438 -1.0
2015-04-14-13-48-343000: 1.88559343371 1.88859343371
2015-04-14-13-48-359000: 1.87562314316 -1.0
2015-04-14-13-48-390000: 1.86827131275 -1.0
2015-04-14-13-48-390000: 1.8454604965 -1.0
2015-04-14-13-48-406000: 1.81952767007 -1.0
2015-04-14-13-48-437000: 1.77330177753 -1.0
2015-04-14-13-48-453000: 1.70708494889 -1.0
2015-04-14-13-48-468000: 1.70497003877 -1.0
2015-04-14-13-48-484000: 1.68200815751 -1.0
2015-04-14-13-48-500000: 1.67868472733 -1.0
2015-04-14-13-48-515000: 1.66634775165 -1.0
2015-04-14-13-48-531000: 1.64590362052 -1.0
2015-04-14-13-48-546000: 1.6345233899 -1.0
2015-04-14-13-48-562000: 1.62087718415 -1.0
2015-04-14-13-48-578000: 1.61402890377 -1.0
2015-04-14-13-48-593000: 1.60093660305 -1.0
2015-04-14-13-48-609000: 1.59141950753 -1.0
2015-04-14-13-48-625000: 1.58562868221 -1.0
2015-04-14-13-48-640000: 1.57802507679 -1.0
2015-04-14-13-48-656000: 1.56855833627 -1.0
2015-04-14-13-48-671000: 1.56452993605 -1.0
2015-04-14-13-48-687000: 1.56045118082 -1.0
2015-04-14-13-48-703000: 1.55586887557 -1.0
2015-04-14-13-48-718000: 1.58099602195 -1.0
2015-04-14-13-48-734000: 1.81766453497 -1.0
2015-04-14-13-48-750000: 1.8564378871 -1.0
2015-04-14-13-48-765000: 1.88931970391 -1.0
2015-04-14-13-48-781000: 1.89727579435 -1.0
2015-04-14-13-48-796000: 1.88987360894 1.89287360894
2015-04-14-13-48-812000: 1.87597562818 -1.0
2015-04-14-13-48-828000: 1.85497759202 -1.0
2015-04-14-13-48-843000: 1.83564127096 -1.0
2015-04-14-13-48-859000: 1.79802608389 -1.0
2015-04-14-13-48-875000: 1.72304748477 -1.0
2015-04-14-13-48-890000: 1.71494032932 -1.0
2015-04-14-13-48-906000: 1.69666146332 -1.0
2015-04-14-13-48-921000: 1.68095070245 -1.0
2015-04-14-13-48-937000: 1.67047686188 -1.0
2015-04-14-13-48-953000: 1.65501787603 -1.0
2015-04-14-13-48-968000: 1.6400120852 -1.0
2015-04-14-13-48-984000: 1.6236970643 -1.0
2015-04-14-13-48-015000: 1.61835943401 -1.0
2015-04-14-13-48-015000: 1.60743239841 -1.0
2015-04-14-13-48-031000: 1.59252731759 -1.0
2015-04-14-13-48-062000: 1.58864998238 -1.0
2015-04-14-13-48-062000: 1.5837151921 -1.0
2015-04-14-13-48-078000: 1.57379525656 -1.0
2015-04-14-13-48-109000: 1.56493277607 -1.0
2015-04-14-13-48-125000: 1.56493277607 -1.0
2015-04-14-13-48-140000: 1.55883982074 -1.0
2015-04-14-13-48-156000: 1.55934337076 -1.0
2015-04-14-13-48-171000: 1.79943602397 -1.0
2015-04-14-13-48-187000: 1.86897628279 -1.0
2015-04-14-13-48-203000: 1.88770834382 -1.0
2015-04-14-13-48-218000: 1.90830353996 -1.0
2015-04-14-13-48-234000: 1.89672188932 1.89972188932
2015-04-14-13-48-250000: 1.88428420364 -1.0
2015-04-14-13-48-265000: 1.86953018782 -1.0
2015-04-14-13-48-281000: 1.84812931165 -1.0
2015-04-14-13-48-296000: 1.818168085 -1.0
2015-04-14-13-48-312000: 1.75613072159 -1.0
2015-04-14-13-48-328000: 1.7327660003 -1.0
2015-04-14-13-48-343000: 1.71483961932 -1.0
2015-04-14-13-48-359000: 1.68643939775 -1.0
2015-04-14-13-48-375000: 1.68039679742 -1.0
2015-04-14-13-48-390000: 1.66589455662 -1.0
2015-04-14-13-48-406000: 1.64877385568 -1.0
2015-04-14-13-48-421000: 1.63220705977 -1.0
2015-04-14-13-48-437000: 1.62339493429 -1.0
2015-04-14-13-48-453000: 1.61417996878 -1.0
2015-04-14-13-48-468000: 1.60053376303 -1.0
2015-04-14-13-48-484000: 1.58950601742 -1.0
2015-04-14-13-48-500000: 1.58336270708 -1.0
2015-04-14-13-48-515000: 1.57903217685 -1.0
2015-04-14-13-48-531000: 1.57344277154 -1.0
2015-04-14-13-48-546000: 1.5691625963 -1.0
2015-04-14-13-48-562000: 1.56236467093 -1.0
2015-04-14-13-48-578000: 1.55667455562 -1.0
2015-04-14-13-48-593000: 1.76041089682 -1.0
2015-04-14-13-48-609000: 1.87647917821 -1.0
2015-04-14-13-48-625000: 1.86817060275 -1.0
2015-04-14-13-48-640000: 1.92487033587 -1.0
2015-04-14-13-48-656000: 1.9109220001 1.9139220001
2015-04-14-13-48-687000: 1.89591620928 -1.0
2015-04-14-13-48-687000: 1.88282390856 -1.0
2015-04-14-13-48-703000: 1.86887557279 -1.0
2015-04-14-13-48-734000: 1.84389949141 -1.0
2015-04-14-13-48-734000: 1.78971750843 -1.0
2015-04-14-13-48-765000: 1.71942192457 -1.0
2015-04-14-13-48-781000: 1.72058008963 -1.0
2015-04-14-13-48-796000: 1.69902814845 -1.0
2015-04-14-13-48-812000: 1.68643939775 -1.0
2015-04-14-13-48-828000: 1.67369958205 -1.0
2015-04-14-13-48-843000: 1.66085905635 -1.0
2015-04-14-13-48-859000: 1.64600433053 -1.0
2015-04-14-13-48-875000: 1.63220705977 -1.0
2015-04-14-13-48-890000: 1.61684878393 -1.0
2015-04-14-13-48-906000: 1.60859056347 -1.0
2015-04-14-13-48-921000: 1.60058411803 -1.0
2015-04-14-13-48-937000: 1.58713933229 -1.0
2015-04-14-13-48-953000: 1.57923359686 -1.0
2015-04-14-13-48-968000: 1.58517548718 -1.0
2015-04-14-13-48-984000: 1.57611158669 -1.0
2015-04-14-13-48-000000: 1.56160934589 -1.0
2015-04-14-13-48-015000: 1.54685533008 -1.0
2015-04-14-13-48-031000: 1.66962082683 -1.0
2015-04-14-13-48-046000: 1.86872450778 -1.0
2015-04-14-13-48-062000: 1.86152374238 -1.0
2015-04-14-13-48-078000: 1.92124477567 -1.0
2015-04-14-13-48-093000: 1.92114406566 1.92414406566
2015-04-14-13-48-109000: 1.91061987008 -1.0
2015-04-14-13-48-125000: 1.8963694043 -1.0
2015-04-14-13-48-140000: 1.87929905836 -1.0
2015-04-14-13-48-156000: 1.85331587693 -1.0
2015-04-14-13-48-171000: 1.82028299512 -1.0
2015-04-14-13-48-187000: 1.73679440052 -1.0
2015-04-14-13-48-203000: 1.72627020494 -1.0
2015-04-14-13-48-218000: 1.70763885392 -1.0
2015-04-14-13-48-234000: 1.69248199809 -1.0
2015-04-14-13-48-250000: 1.67672088222 -1.0
2015-04-14-13-48-265000: 1.65793846619 -1.0
2015-04-14-13-48-281000: 1.65224835087 -1.0
2015-04-14-13-48-296000: 1.63467445491 -1.0
2015-04-14-13-48-312000: 1.62203534921 -1.0
2015-04-14-13-48-328000: 1.60984943854 -1.0
2015-04-14-13-48-359000: 1.59912382295 -1.0
2015-04-14-13-48-359000: 1.59182234755 -1.0
2015-04-14-13-48-375000: 1.57757188177 -1.0
2015-04-14-13-48-406000: 1.5781257868 -1.0
2015-04-14-13-48-406000: 1.57319099653 -1.0
2015-04-14-13-48-437000: 1.56276751095 -1.0
2015-04-14-13-48-453000: 1.55435822549 -1.0
2015-04-14-13-48-468000: 1.57596052168 -1.0
2015-04-14-13-48-484000: 1.81786595498 -1.0
2015-04-14-13-48-500000: 1.85689108213 -1.0
2015-04-14-13-48-515000: 1.89420413918 -1.0
2015-04-14-13-48-531000: 1.89158567904 -1.0
2015-04-14-13-48-546000: 1.88705372879 1.89005372879
2015-04-14-13-48-562000: 1.86671030767 -1.0
2015-04-14-13-48-578000: 1.84823002165 -1.0
2015-04-14-13-48-593000: 1.82567098041 -1.0
2015-04-14-13-48-609000: 1.7908253185 -1.0
2015-04-14-13-48-625000: 1.71035802407 -1.0
2015-04-14-13-48-640000: 1.70572536381 -1.0
2015-04-14-13-48-656000: 1.68689259278 -1.0
2015-04-14-13-48-671000: 1.67969182738 -1.0
2015-04-14-13-48-687000: 1.66710307669 -1.0
2015-04-14-13-48-703000: 1.64585326552 -1.0
2015-04-14-13-48-718000: 1.64157309029 -1.0
2015-04-14-13-48-734000: 1.62631552445 -1.0
2015-04-14-13-48-750000: 1.6109572486 -1.0
2015-04-14-13-48-765000: 1.59947630797 -1.0
2015-04-14-13-48-781000: 1.59313157762 -1.0
2015-04-14-13-48-796000: 1.58789465733 -1.0
2015-04-14-13-48-812000: 1.5763633617 -1.0
2015-04-14-13-48-828000: 1.56946472632 -1.0
2015-04-14-13-48-843000: 1.56896117629 -1.0
2015-04-14-13-48-859000: 1.55919230576 -1.0
2015-04-14-13-48-875000: 1.55360290045 -1.0
2015-04-14-13-48-890000: 1.55541568055 -1.0
2015-04-14-13-48-906000: 1.79520620374 -1.0
2015-04-14-13-48-921000: 1.86776776273 -1.0
2015-04-14-13-48-937000: 1.88352887859 -1.0
2015-04-14-13-48-953000: 1.89400271917 -1.0
2015-04-14-13-48-968000: 1.88670124377 1.88970124377
2015-04-14-13-48-984000: 1.87486781812 -1.0
2015-04-14-13-48-000000: 1.85648824211 -1.0
2015-04-14-13-48-031000: 1.82959867063 -1.0
2015-04-14-13-48-031000: 1.799939574 -1.0
2015-04-14-13-48-046000: 1.73246387029 -1.0
2015-04-14-13-48-078000: 1.71861624452 -1.0
2015-04-14-13-48-078000: 1.69651039831 -1.0
2015-04-14-13-48-109000: 1.67954076237 -1.0
2015-04-14-13-48-125000: 1.672642127 -1.0
2015-04-14-13-48-140000: 1.65350722594 -1.0
2015-04-14-13-48-156000: 1.64162344529 -1.0
2015-04-14-13-48-171000: 1.62843043456 -1.0
2015-04-14-13-48-187000: 1.6162948789 -1.0
2015-04-14-13-48-203000: 1.60677778337 -1.0
2015-04-14-13-48-218000: 1.59600181278 -1.0
2015-04-14-13-48-234000: 1.58638400725 -1.0
2015-04-14-13-48-250000: 1.58215418702 -1.0
2015-04-14-13-48-265000: 1.57339241654 -1.0
2015-04-14-13-48-281000: 1.56755123622 -1.0
2015-04-14-13-48-296000: 1.56206254091 -1.0
2015-04-14-13-48-312000: 1.55677526562 -1.0
2015-04-14-13-48-328000: 1.55355254545 -1.0
2015-04-14-13-48-343000: 1.74560652601 -1.0
2015-04-14-13-48-359000: 1.86968125283 -1.0
2015-04-14-13-48-375000: 1.86786847273 -1.0
2015-04-14-13-48-390000: 1.90170703459 -1.0
2015-04-14-13-48-406000: 1.89128354902 1.89428354902
2015-04-14-13-48-421000: 1.88433455864 -1.0
2015-04-14-13-48-437000: 1.87008409285 -1.0
2015-04-14-13-48-453000: 1.84646759656 -1.0
2015-04-14-13-48-468000: 1.81841986001 -1.0
2015-04-14-13-48-484000: 1.76635278715 -1.0
2015-04-14-13-48-500000: 1.71705523944 -1.0
2015-04-14-13-48-515000: 1.70874666398 -1.0
2015-04-14-13-48-531000: 1.68402235762 -1.0
2015-04-14-13-48-546000: 1.67697265723 -1.0
2015-04-14-13-48-562000: 1.66634775165 -1.0
2015-04-14-13-48-578000: 1.65073770079 -1.0
2015-04-14-13-48-593000: 1.63497658492 -1.0
2015-04-14-13-48-609000: 1.62279067425 -1.0
2015-04-14-13-48-625000: 1.61141044363 -1.0
2015-04-14-13-48-640000: 1.60128908807 -1.0
2015-04-14-13-48-656000: 1.58920388741 -1.0
2015-04-14-13-48-671000: 1.58608187723 -1.0
2015-04-14-13-48-703000: 1.57787401178 -1.0
2015-04-14-13-48-703000: 1.57006898635 -1.0
2015-04-14-13-48-718000: 1.56533561609 -1.0
2015-04-14-13-48-750000: 1.55934337076 -1.0
2015-04-14-13-48-765000: 1.55385467546 -1.0
2015-04-14-13-48-781000: 1.65985195629 -1.0
2015-04-14-13-48-796000: 1.8381590211 -1.0
2015-04-14-13-48-812000: 1.8527619719 -1.0
2015-04-14-13-48-828000: 1.89923963946 -1.0
2015-04-14-13-48-843000: 1.90392265472 1.90692265472
2015-04-14-13-48-859000: 1.88619769374 -1.0
2015-04-14-13-48-875000: 1.86806989274 -1.0
2015-04-14-13-48-890000: 1.8618258724 -1.0
2015-04-14-13-48-906000: 1.83287174581 -1.0
2015-04-14-13-48-921000: 1.78991892845 -1.0
2015-04-14-13-48-937000: 1.7127247092 -1.0
2015-04-14-13-48-953000: 1.70960269903 -1.0
2015-04-14-13-48-968000: 1.69066921799 -1.0
2015-04-14-13-48-984000: 1.68024573241 -1.0
2015-04-14-13-48-000000: 1.66931869681 -1.0
2015-04-14-13-48-015000: 1.65547107105 -1.0
2015-04-14-13-48-031000: 1.64011279521 -1.0
2015-04-14-13-48-046000: 1.62863185457 -1.0
2015-04-14-13-48-062000: 1.61654665391 -1.0
2015-04-14-13-48-078000: 1.60380683821 -1.0
2015-04-14-13-48-093000: 1.59872098293 -1.0
2015-04-14-13-48-109000: 1.58769323732 -1.0
2015-04-14-13-48-125000: 1.5800392769 -1.0
2015-04-14-13-48-140000: 1.57802507679 -1.0
2015-04-14-13-48-156000: 1.56936401632 -1.0
2015-04-14-13-48-171000: 1.563573191 -1.0
2015-04-14-13-48-187000: 1.55798378569 -1.0
2015-04-14-13-48-203000: 1.5871896873 -1.0
2015-04-14-13-48-218000: 1.82436175034 -1.0
2015-04-14-13-48-234000: 1.86036557732 -1.0
2015-04-14-13-48-250000: 1.90613827484 -1.0
2015-04-14-13-48-265000: 1.9144972053 -1.0
2015-04-14-13-48-281000: 1.89420413918 1.89720413918
2015-04-14-13-48-296000: 1.88881615388 -1.0
2015-04-14-13-48-312000: 1.87260184299 -1.0
2015-04-14-13-48-328000: 1.85205700186 -1.0
2015-04-14-13-48-343000: 1.81917518505 -1.0
2015-04-14-13-48-375000: 1.74666398107 -1.0
2015-04-14-13-48-375000: 1.73080215519 -1.0
2015-04-14-13-48-390000: 1.71433606929 -1.0
2015-04-14-13-48-421000: 1.69182738305 -1.0
2015-04-14-13-48-437000: 1.68069892744 -1.0
2015-04-14-13-48-453000: 1.66468603656 -1.0
2015-04-14-13-48-468000: 1.65330580593 -1.0
2015-04-14-13-48-484000: 1.63558084496 -1.0
2015-04-14-13-48-500000: 1.61765446397 -1.0
2015-04-14-13-48-515000: 1.61433103379 -1.0
2015-04-14-13-48-531000: 1.60748275341 -1.0
2015-04-14-13-48-546000: 1.59549826275 -1.0
2015-04-14-13-48-562000: 1.58517548718 -1.0
2015-04-14-13-48-578000: 1.58240596203 -1.0
2015-04-14-13-48-593000: 1.58316128707 -1.0
2015-04-14-13-48-609000: 1.56865904628 -1.0
2015-04-14-13-48-625000: 1.54665391007 -1.0
2015-04-14-13-48-640000: 1.56669520117 -1.0
2015-04-14-13-48-656000: 1.81353542474 -1.0
2015-04-14-13-48-671000: 1.89143461403 -1.0
2015-04-14-13-48-687000: 1.90115312956 -1.0
2015-04-14-13-48-703000: 1.9217986807 -1.0
2015-04-14-13-48-718000: 1.91912986555 1.92212986555
2015-04-14-13-48-734000: 1.90477868976 -1.0
2015-04-14-13-48-750000: 1.89012538396 -1.0
2015-04-14-13-48-765000: 1.87189687295 -1.0
2015-04-14-13-48-781000: 1.8418349363 -1.0
2015-04-14-13-48-796000: 1.78448058815 -1.0
2015-04-14-13-48-812000: 1.72858653507 -1.0
2015-04-14-13-48-828000: 1.72566594491 -1.0
2015-04-14-13-48-843000: 1.70063950854 -1.0
2015-04-14-13-48-859000: 1.68684223778 -1.0
2015-04-14-13-48-875000: 1.67052721688 -1.0
2015-04-14-13-48-890000: 1.65532000604 -1.0
2015-04-14-13-48-906000: 1.63940782517 -1.0
2015-04-14-13-48-921000: 1.62827936956 -1.0
2015-04-14-13-48-937000: 1.61523742384 -1.0
2015-04-14-13-48-953000: 1.60672742837 -1.0
2015-04-14-13-48-968000: 1.59514577773 -1.0
2015-04-14-13-48-984000: 1.58708897729 -1.0
2015-04-14-13-48-000000: 1.5763633617 -1.0
2015-04-14-13-48-015000: 1.57258673649 -1.0
2015-04-14-13-48-046000: 1.57127750642 -1.0
2015-04-14-13-48-046000: 1.56095473085 -1.0
2015-04-14-13-48-062000: 1.55571781056 -1.0
2015-04-14-13-48-093000: 1.74802356614 -1.0
2015-04-14-13-48-109000: 1.87179616295 -1.0
2015-04-14-13-48-125000: 1.85966060728 -1.0
2015-04-14-13-48-140000: 1.90165667959 -1.0
2015-04-14-13-48-156000: 1.90140490458 1.90440490458
2015-04-14-13-48-171000: 1.88619769374 -1.0
2015-04-14-13-48-187000: 1.86947983282 -1.0
2015-04-14-13-48-203000: 1.84843144166 -1.0
2015-04-14-13-48-218000: 1.8253688504 -1.0
2015-04-14-13-48-234000: 1.76937408732 -1.0
2015-04-14-13-48-250000: 1.72632055995 -1.0
2015-04-14-13-48-265000: 1.71121405912 -1.0
2015-04-14-13-48-281000: 1.68573442772 -1.0
2015-04-14-13-48-296000: 1.68472732766 -1.0
2015-04-14-13-48-312000: 1.66629739665 -1.0
2015-04-14-13-48-328000: 1.64499723047 -1.0
2015-04-14-13-48-343000: 1.63663830002 -1.0
2015-04-14-13-48-359000: 1.62480487436 -1.0
2015-04-14-13-48-375000: 1.60989979354 -1.0
2015-04-14-13-48-390000: 1.59957701798 -1.0
2015-04-14-13-48-406000: 1.5927790926 -1.0
2015-04-14-13-48-421000: 1.58779394733 -1.0
2015-04-14-13-48-437000: 1.57505413163 -1.0
2015-04-14-13-48-453000: 1.57162999144 -1.0
2015-04-14-13-48-468000: 1.56689662118 -1.0
2015-04-14-13-48-484000: 1.56055189083 -1.0
2015-04-14-13-48-500000: 1.5526965104 -1.0
2015-04-14-13-48-515000: 1.66146331638 -1.0
2015-04-14-13-48-531000: 1.83483559092 -1.0
2015-04-14-13-48-546000: 1.84933783171 -1.0
2015-04-14-13-48-562000: 1.89757792437 -1.0
2015-04-14-13-48-578000: 1.89551336925 1.89851336925
2015-04-14-13-48-593000: 1.88080970844 -1.0
2015-04-14-13-48-609000: 1.86530036759 -1.0
2015-04-14-13-48-625000: 1.84757540662 -1.0
2015-04-14-13-48-640000: 1.81947731507 -1.0
2015-04-14-13-48-656000: 1.77511455763 -1.0
2015-04-14-13-48-671000: 1.709048794 -1.0
2015-04-14-13-48-687000: 1.70240193363 -1.0
2015-04-14-13-48-718000: 1.68306561257 -1.0
2015-04-14-13-48-718000: 1.67969182738 -1.0
2015-04-14-13-48-734000: 1.66322574148 -1.0
2015-04-14-13-48-765000: 1.65103983081 -1.0
2015-04-14-13-48-781000: 1.63653759001 -1.0
2015-04-14-13-48-796000: 1.62203534921 -1.0
2015-04-14-13-48-812000: 1.61357570875 -1.0
2015-04-14-13-48-828000: 1.59897275794 -1.0
2015-04-14-13-48-843000: 1.59262802759 -1.0
2015-04-14-13-48-859000: 1.58401732212 -1.0
2015-04-14-13-48-875000: 1.58109673196 -1.0
2015-04-14-13-48-890000: 1.57062289138 -1.0
2015-04-14-13-48-906000: 1.56317035097 -1.0
2015-04-14-13-48-921000: 1.56216325092 -1.0
2015-04-14-13-48-937000: 1.55466035551 -1.0
2015-04-14-13-48-953000: 1.58059318193 -1.0
2015-04-14-13-48-968000: 1.82023264011 -1.0
2015-04-14-13-48-984000: 1.85855279722 -1.0
2015-04-14-13-48-000000: 1.89621833929 -1.0
2015-04-14-13-48-015000: 1.89480839921 -1.0
2015-04-14-13-48-031000: 1.88403242862 1.88703242862
2015-04-14-13-48-046000: 1.8746160431 -1.0
2015-04-14-13-48-062000: 1.86107054736 -1.0
2015-04-14-13-48-078000: 1.83896470114 -1.0
2015-04-14-13-48-093000: 1.79349413364 -1.0
2015-04-14-13-48-109000: 1.72244322473 -1.0
2015-04-14-13-48-125000: 1.71609849439 -1.0
2015-04-14-13-48-140000: 1.69358980815 -1.0
2015-04-14-13-48-156000: 1.67762727227 -1.0
2015-04-14-13-48-171000: 1.67395135707 -1.0
2015-04-14-13-48-187000: 1.65778740118 -1.0
2015-04-14-13-48-203000: 1.63074676469 -1.0
2015-04-14-13-48-218000: 1.61402890377 -1.0
2015-04-14-13-48-234000: 1.63401983987 -1.0
2015-04-14-13-48-250000: 1.61710055894 -1.0
